success,trial_type,trial_index,time_elapsed,internal_node_id,STUDY_ID,PROLIFIC_PID,SESSION_ID,FP,bonus,draw_light,correct_response,test_part,RT,response,correct,rt,responses
,p5feedback,40,157826,0.0-5.0-1.17,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,41,163468,0.0-5.0-0.18,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,1.0,j,test,3425.1450000010664,j,1.0,,
,p5feedback,42,164219,0.0-5.0-1.18,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,43,167873,0.0-5.0-0.19,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,0.0,f,test,1465.1400000002468,f,1.0,,
,p5feedback,44,168915,0.0-5.0-1.19,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,45,172604,0.0-5.0-0.20,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,1.0,j,test,1468.7800000028801,f,0.0,,
,p5feedback,46,173941,0.0-5.0-1.20,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,47,179603,0.0-5.0-0.21,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,0.0,f,test,3443.7350000007427,f,1.0,,
,p5feedback,48,180653,0.0-5.0-1.21,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,49,184733,0.0-5.0-0.22,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,1.0,j,test,1880.1299999977346,f,0.0,,
,p5feedback,50,185780,0.0-5.0-1.22,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,51,189704,0.0-5.0-0.23,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,0.0,f,test,1725.0200000053155,j,0.0,,
,p5feedback,52,190605,0.0-5.0-1.23,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,53,194538,0.0-5.0-0.24,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,1.0,j,test,1606.4750000005006,j,1.0,,
,p5feedback,54,195562,0.0-5.0-1.24,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,55,199633,0.0-5.0-0.25,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,0.0,f,test,1857.3749999995925,j,0.0,,
,p5feedback,56,200615,0.0-5.0-1.25,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,57,205051,0.0-5.0-0.26,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,0.0,f,test,2237.81500000041,j,0.0,,
,p5feedback,58,205984,0.0-5.0-1.26,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,59,209323,0.0-5.0-0.27,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,1.0,j,test,1144.9199999988195,j,1.0,,
,p5feedback,60,210275,0.0-5.0-1.27,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,61,213187,0.0-5.0-0.28,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,1.0,j,test,675.5899999989197,f,0.0,,
,p5feedback,62,213416,0.0-5.0-1.28,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,63,216818,0.0-5.0-0.29,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,0.0,f,test,1204.134999999951,f,1.0,,
,p5feedback,64,217931,0.0-5.0-1.29,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,65,222718,0.0-5.0-0.30,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,0.0,f,test,2607.3749999995925,f,1.0,,
,p5feedback,66,223579,0.0-5.0-1.30,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,67,227030,0.0-5.0-0.31,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,1.0,j,test,1231.629999994766,j,1.0,,
,p5feedback,68,227786,0.0-5.0-1.31,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,69,230936,0.0-5.0-0.32,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,0.0,f,test,912.2949999946286,j,0.0,,
,p5feedback,70,231766,0.0-5.0-1.32,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,71,234869,0.0-5.0-0.33,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,1.0,j,test,889.3099999986589,j,1.0,,
,p5feedback,72,235654,0.0-5.0-1.33,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,73,239203,0.0-5.0-0.34,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,1.0,j,test,1318.9849999980652,f,0.0,,
,p5feedback,74,240037,0.0-5.0-1.34,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,75,243423,0.0-5.0-0.35,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,0.0,f,test,1177.4349999977858,f,1.0,,
,p5feedback,76,244352,0.0-5.0-1.35,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,77,247739,0.0-5.0-0.36,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,0.0,f,test,1188.4550000031595,j,0.0,,
,p5feedback,78,248433,0.0-5.0-1.36,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,79,251842,0.0-5.0-0.37,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,1.0,j,test,1215.2749999950174,j,1.0,,
,p5feedback,80,252674,0.0-5.0-1.37,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,81,255505,0.0-5.0-0.38,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,1.0,j,test,604.670000000624,f,0.0,,
,p5feedback,82,256138,0.0-5.0-1.38,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,83,259314,0.0-5.0-0.39,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,0.0,f,test,949.0049999949406,j,0.0,,
,p5feedback,84,260112,0.0-5.0-1.39,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,85,263407,0.0-5.0-0.40,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,0.0,f,test,1075.5449999996927,j,0.0,,
,p5feedback,86,264140,0.0-5.0-1.40,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,87,266864,0.0-5.0-0.41,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,1.0,j,test,533.9600000006612,j,1.0,,
,p5feedback,88,267721,0.0-5.0-1.41,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,89,270639,0.0-5.0-0.42,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,1.0,j,test,701.7800000030547,f,0.0,,
,p5feedback,90,272122,0.0-5.0-1.42,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,91,275797,0.0-5.0-0.43,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,0.0,f,test,1497.429999995802,f,1.0,,
,p5feedback,92,277177,0.0-5.0-1.43,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,93,282696,0.0-5.0-0.44,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,1.0,j,test,3340.9350000001723,f,0.0,,
,p5feedback,94,283624,0.0-5.0-1.44,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,95,287090,0.0-5.0-0.45,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,0.0,f,test,1254.4050000069547,j,0.0,,
,p5feedback,96,288009,0.0-5.0-1.45,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,97,291914,0.0-5.0-0.46,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,1.0,j,test,1705.0799999997253,j,1.0,,
,p5feedback,98,292641,0.0-5.0-1.46,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,99,295685,0.0-5.0-0.47,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,0.0,f,test,795.125000004191,f,1.0,,
,p5feedback,100,296409,0.0-5.0-1.47,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,101,299438,0.0-5.0-0.48,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,0.0,f,test,813.045000002603,f,1.0,,
,p5feedback,102,300295,0.0-5.0-1.48,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,103,303268,0.0-5.0-0.49,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,1.0,j,test,772.754999998142,f,0.0,,
,p5feedback,104,304075,0.0-5.0-1.49,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,105,308982,0.0-5.0-0.50,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,0.0,f,test,2663.444999998319,f,1.0,,
,p5feedback,106,309834,0.0-5.0-1.50,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,107,314210,0.0-5.0-0.51,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,1.0,j,test,2205.0900000031106,f,0.0,,
,p5feedback,108,315522,0.0-5.0-1.51,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,109,318545,0.0-5.0-0.52,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,1.0,j,test,808.919999995851,f,0.0,,
,p5feedback,110,319222,0.0-5.0-1.52,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,111,324862,0.0-5.0-0.53,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,0.0,f,test,3442.8750000006403,j,0.0,,
,p5feedback,112,325601,0.0-5.0-1.53,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,113,328982,0.0-5.0-0.54,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,0.0,f,test,1087.6349999962258,f,1.0,,
,p5feedback,114,329912,0.0-5.0-1.54,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,115,333328,0.0-5.0-0.55,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,1.0,j,test,1211.105000002135,f,0.0,,
,p5feedback,116,334079,0.0-5.0-1.55,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,117,337133,0.0-5.0-0.56,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,0.0,f,test,868.1849999993574,j,0.0,,
,p5feedback,118,338034,0.0-5.0-1.56,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,119,342425,0.0-5.0-0.57,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,1.0,j,test,2180.65999999817,j,1.0,,
,p5feedback,120,343328,0.0-5.0-1.57,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,121,347159,0.0-5.0-0.58,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,1.0,j,test,1646.775000001071,j,1.0,,
,p5feedback,122,347938,0.0-5.0-1.58,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,123,351097,0.0-5.0-0.59,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,0.0,f,test,933.2250000006752,f,1.0,,
,p5feedback,124,352185,0.0-5.0-1.59,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,125,355531,0.0-5.0-0.60,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,1.0,j,test,1116.0149999996065,j,1.0,,
,p5feedback,126,356131,0.0-5.0-1.60,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,127,359732,0.0-5.0-0.61,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,0.0,f,test,1385.020000001532,f,1.0,,
,p5feedback,128,360529,0.0-5.0-1.61,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,129,365248,0.0-5.0-0.62,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,1.0,j,test,2526.510000003327,f,0.0,,
,p5feedback,130,365947,0.0-5.0-1.62,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,131,371834,0.0-5.0-0.63,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,0.0,f,test,3699.0200000000186,f,1.0,,
,p5feedback,132,372687,0.0-5.0-1.63,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,133,376916,0.0-5.0-0.64,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,0.0,f,test,2005.3449999977602,j,0.0,,
,p5feedback,134,377666,0.0-5.0-1.64,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,135,384238,0.0-5.0-0.65,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,1.0,j,test,4389.480000005278,f,0.0,,
,p5feedback,136,385039,0.0-5.0-1.65,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,137,388530,0.0-5.0-0.66,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,1.0,j,test,1303.2800000000861,f,0.0,,
,p5feedback,138,389276,0.0-5.0-1.66,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,139,393674,0.0-5.0-0.67,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,0.0,f,test,2212.9899999999907,j,0.0,,
,p5feedback,140,394832,0.0-5.0-1.67,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,141,398451,0.0-5.0-0.68,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,1.0,j,test,1391.3500000053318,f,0.0,,
,p5feedback,142,399408,0.0-5.0-1.68,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,143,403910,0.0-5.0-0.69,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,0.0,f,test,2169.369999995979,f,1.0,,
,p5feedback,144,404840,0.0-5.0-1.69,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,145,408887,0.0-5.0-0.70,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,0.0,f,test,1885.2550000010524,j,0.0,,
,p5feedback,146,409495,0.0-5.0-1.70,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,147,413051,0.0-5.0-0.71,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,1.0,j,test,1339.1650000048685,j,1.0,,
,p5feedback,148,413799,0.0-5.0-1.71,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,149,418180,0.0-5.0-0.72,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,0.0,f,test,2139.3600000010338,f,1.0,,
,p5feedback,150,419048,0.0-5.0-1.72,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,151,423759,0.0-5.0-0.73,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,1.0,j,test,2523.265000003448,f,0.0,,
,p5feedback,152,424438,0.0-5.0-1.73,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,153,428295,0.0-5.0-0.74,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,0.0,f,test,1466.455000001588,j,0.0,,
,p5feedback,154,429090,0.0-5.0-1.74,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,155,433128,0.0-5.0-0.75,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,1.0,j,test,1857.544999998936,f,0.0,,
,p5feedback,156,433820,0.0-5.0-1.75,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,157,437073,0.0-5.0-0.76,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,1.0,j,test,1056.0649999970337,j,1.0,,
,p5feedback,158,437844,0.0-5.0-1.76,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,159,441466,0.0-5.0-0.77,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,0.0,f,test,1413.4100000010221,j,0.0,,
,p5feedback,160,442117,0.0-5.0-1.77,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,161,445596,0.0-5.0-0.78,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,0.0,f,test,1219.7250000026543,f,1.0,,
,p5feedback,162,446491,0.0-5.0-1.78,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,163,450774,0.0-5.0-0.79,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,1.0,j,test,2099.8450000042794,j,1.0,,
,p5feedback,164,451673,0.0-5.0-1.79,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,165,455882,0.0-5.0-0.80,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,0.0,f,test,1986.5500000014435,f,1.0,,
,p5feedback,166,456817,0.0-5.0-1.80,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,167,462175,0.0-5.0-0.81,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,1.0,j,test,3130.8550000030664,j,1.0,,
,p5feedback,168,462873,0.0-5.0-1.81,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,169,466257,0.0-5.0-0.82,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,0.0,f,test,1208.3649999985937,j,0.0,,
,p5feedback,170,467220,0.0-5.0-1.82,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,171,470947,0.0-5.0-0.83,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,1.0,j,test,1525.5449999967823,j,1.0,,
,p5feedback,172,471676,0.0-5.0-1.83,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,173,475726,0.0-5.0-0.84,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,0.0,f,test,1826.5899999969406,f,1.0,,
,p5feedback,174,476743,0.0-5.0-1.84,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
,p5card,175,481352,0.0-5.0-0.85,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,1.0,j,test,2395.3249999976833,j,1.0,,
,p5feedback,176,482032,0.0-5.0-1.85,5eff7cd152e3fd04e8afe0dc,5c8cb4edc708720001241e76,5f0024ec20711e129f9cd027,False,0.47000000000000003,,,,,,,,
